"pid","assessed_value"
3769,486525.644784981
3770,176676.353133333
3771,613954.849266667
3772,1134778.82743333
3773,1444539.8659
3774,908457.489233333
3775,461841.364833333
3776,488141.7028
3777,476451.753466667
3778,332514.7091
3779,296923.0196
3780,234754.843633333
3781,660726.988266667
3782,495348.545666667
3783,306274.6215
3784,526980.146533333
3785,486525.644784981
3786,146335.0127
3787,372125.5824
3788,251656.867733333
3789,314738.393866666
3790,466311.2276
3791,681065.508833334
3792,280843.808333333
3793,268014.782633333
3794,489110.2962
3795,455666.4821
3796,486525.644784981
3797,816567.7878
3798,900017.333666667
3799,204730.528266667
3800,217684.705566667
3801,223754.9203
3802,653280.7807
3803,296594.573633333
3804,385043.903766667
3805,486525.644784981
3806,281830.4464
3807,533096.117666667
3808,486525.644784981
3809,486525.644784981
3810,318204.927933333
3811,371766.838
3812,276905.9135
3813,486525.644784981
3814,809945.770766667
3815,223965.2889
3816,1133140.875
3817,151249.6092
3818,617064.947833334
3819,316349.5662
3820,88470.8078666667
3821,168643.733166667
3822,212316.506833333
3823,396389.331033333
3824,433037.421866667
3825,612332.440366667
3826,287075.385466667
3827,496163.754533333
3828,3484420.7972
3829,334689.656133333
3830,486525.644784981
3831,863201.3798
3832,516643.472
3833,370480.105733333
3834,230867.0729
3835,134453.0178
3836,407214.120166667
3837,298238.9308
3838,355454.150233333
3839,224418.959866667
3840,527364.727766667
3841,384890.829966667
3842,66539.5265
3843,364095.0864
3844,1088489.09176667
3845,355769.882333333
3846,1602902.5042
3847,363718.049866667
3848,230297.3086
3849,486525.644784981
3850,1722085.1409
3851,486525.644784981
3852,301061.713266667
3853,1815157.16846667
3854,997179.112066666
3855,486525.644784981
3856,212572.2396
3857,195754.559966667
3858,319101.4728
3859,426506.386866667
3860,641879.256333333
3861,1198951.99136667
3862,486525.644784981
3863,425245.6815
3864,66733.1624333333
3865,486525.644784981
3866,632867.3311
3867,203255.021833333
3868,795850.7704
3869,638292.0631
3870,245954.1355
3871,258835.460733333
3872,127624.9778
3873,653590.385466667
3874,212877.7588
3875,244829.332633333
3876,367941.996666667
3877,396870.331733334
3878,212868.7875
3879,391477.731133333
3880,225602.160166667
3881,146785.7494
3882,486525.644784981
3883,71265.6260666666
3884,122817.105433333
3885,70261.9601
3886,367625.262433333
3887,390875.6282
3888,215900.910733333
3889,295703.159033333
3890,114311.914033333
3891,338579.084733333
3892,188128.324466667
3893,544929.376533333
3894,558253.1985
3895,267310.423466667
3896,385754.4154
3897,266846.035233333
3898,486525.644784981
3899,897749.5636
3900,1856946.23533333
3901,77002.7386333333
3902,288106.9041
3903,486525.644784981
3904,371430.3127
3905,486525.644784981
3906,101815.7726
3907,203764.0557
3908,490372.0014
3909,271992.642266667
3910,730599.724166667
3911,255781.419466667
3912,318642.769566667
3913,197134.9245
3914,2692998.0501
3915,486525.644784981
3916,842559.220733333
3917,134592.861666667
3918,261632.785266667
3919,842454.829433333
3920,1139079.7305
3921,1284258.74263333
3922,243099.4222
3923,347746.432366667
3924,188121.477566667
3925,486525.644784981
3926,375831.630333333
3927,281650.046733333
3928,563997.416233333
3929,1044625.16426667
3930,354871.977466667
3931,645691.9594
3932,1133982.638
3933,104102.9162
3934,486525.644784981
3935,466046.101633333
3936,561045.033333333
3937,233114.726466667
3938,471999.9668
3939,155657.556866667
3940,92717.1132
3941,175798.087666667
3942,83470.7448666667
3943,434853.1881
3944,176213.292233333
3945,486525.644784981
3946,355887.278433333
3947,486525.644784981
3948,70379.1518
3949,316720.537333333
3950,112332.119033333
3951,486525.644784981
3952,843677.5766
3953,218664.271233333
3954,478357.165233333
3955,391168.6766
3956,158536.025266667
3957,381495.4925
3958,583824.311333333
3959,431077.526333334
3960,403039.2211
3961,293063.798833333
3962,110365.581266667
3963,603981.690233333
3964,3341301.49653333
3965,1274989.14203333
3966,443664.130966667
3967,486525.644784981
3968,943111.0016
3969,219713.428733333
3970,729925.8215
3971,300374.1747
3972,73376.0422666667
3973,300862.974633333
3974,440325.9589
3975,1318093.3675
3976,218171.297
3977,1310530.70796667
3978,368446.0616
3979,351688.6287
3980,431264.725533334
3981,318243.4094
3982,199478.521
3983,486525.644784981
3984,365743.0881
3985,346667.782833333
3986,798611.612366667
3987,192448.918566667
3988,415078.0835
3989,577912.2523
3990,251591.1957
3991,486525.644784981
3992,355719.8202
3993,236415.654433333
3994,486525.644784981
3995,415046.169533333
3996,879650.449733333
3997,1644651.95833333
3998,486525.644784981
3999,96037.4679
4000,277708.428966667
4001,550054.149066666
4002,245492.571133333
4003,70213.6119333333
4004,486525.644784981
4005,157616.9637
4006,486525.644784981
4007,67920.2136333334
4008,459958.209366667
4009,371785.010033333
4010,429987.408333334
4011,205311.8928
4012,321676.640333333
4013,486525.644784981
4014,460790.104866667
4015,486525.644784981
4016,420539.7559
4017,486525.644784981
4018,749848.576833334
4019,1198318.27073333
4020,99298.2901333334
4021,793676.677166667
4022,1320250.58156667
4023,569148.542833333
4024,122359.7906
4025,377952.9879
4026,335079.002866667
4027,333041.8699
4028,1104343.59636667
4029,835092.143633333
4030,575078.484933333
4031,240213.588166667
4032,321970.970733333
4033,264605.828133333
4034,387872.7055
4035,108460.546066667
4036,83172.9578333334
4037,531745.950566666
4038,306365.390866666
4039,83006.1771
4040,109719.202666667
4041,486525.644784981
4042,122404.840633333
4043,267710.377766667
4044,392114.879533333
4045,103961.8072
4046,423168.2025
4047,96161.1328
4048,539337.322433333
4049,387036.903166667
4050,486525.644784981
4051,96645.3831333333
4052,486525.644784981
4053,1042774.13563333
4054,427711.0782
4055,198001.052866667
4056,717894.240233333
4057,252111.808033333
4058,261145.34
4059,273962.930733333
4060,291546.7258
4061,535506.9206
4062,316994.683866667
4063,4431462.95033333
4064,412163.3559
4065,120313.506233333
4066,68266.2427333333
4067,486525.644784981
4068,486525.644784981
4069,486525.644784981
4070,1398088.74296667
4071,214350.104066667
4072,926301.2543
4073,486525.644784981
4074,280465.393433333
4075,1686846.4006
4076,554841.259633333
4077,275173.4596
4078,162310.536133333
4079,486525.644784981
4080,486525.644784981
4081,846924.7435
4082,121579.817066667
4083,95926.1228
4084,454379.0464
4085,228941.7648
4086,245349.797133333
4087,646390.8164
4088,237687.153366667
4089,486525.644784981
4090,305955.426133333
4091,357804.612733333
4092,957937.416366666
4093,224738.4492
4094,615274.946033334
4095,1525700.43446667
4096,486525.644784981
4097,566778.278433334
4098,310149.4192
4099,124367.448333333
4100,565299.091433333
4101,315825.718566667
4102,1139484.91636667
4103,533825.961533333
4104,444499.368466667
4105,173731.793033333
4106,112957.760533333
4107,486525.644784981
4108,576290.061733334
4109,486525.644784981
4110,999346.5781
4111,339409.422933333
4112,416231.541366667
4113,486525.644784981
4114,225242.812266667
4115,453187.687433333
4116,308780.840066667
4117,486525.644784981
4118,624366.474266666
4119,228160.1259
4120,165585.857666667
4121,486525.644784981
4122,100400.860166667
4123,491158.7761
4124,352398.177766667
4125,486525.644784981
4126,333612.361433333
4127,486525.644784981
4128,1091458.01186667
4129,708676.052766667
4130,300971.0146
4131,175888.330766667
4132,301745.211266667
4133,316144.405333333
4134,486525.644784981
4135,486525.644784981
4136,224976.4481
4137,965149.442633333
4138,527497.273233333
4139,1374681.95036667
4140,486525.644784981
4141,385627.216566667
4142,396826.996666667
4143,120649.059166667
4144,190289.570966667
4145,105922.054
4146,486525.644784981
4147,457933.269966667
4148,390010.101366667
4149,180632.045666667
4150,1080904.53516667
4151,486525.644784981
4152,384761.560166667
4153,561160.6426
4154,694787.168466667
4155,162493.020133333
4156,464150.507433333
4157,2027535.58203333
4158,1769522.44933333
4159,486525.644784981
4160,164282.5719
4161,1004783.2867
4162,229133.9152
4163,180069.490633333
4164,439733.860866667
4165,173425.9564
4166,238189.240366667
4167,1197751.74133333
4168,486525.644784981
4169,486525.644784981
4170,740764.801266667
4171,527346.235866667
4172,291747.8255
4173,486525.644784981
4174,486525.644784981
4175,1101745.03756667
4176,380777.780166667
4177,426568.438833333
4178,540490.259
4179,486525.644784981
4180,486525.644784981
4181,293720.8844
4182,67518.4356333333
4183,486525.644784981
4184,448489.899566667
4185,450915.968766667
4186,237991.905333333
4187,681926.382066667
4188,1279358.10326667
4189,533523.2412
4190,486525.644784981
4191,486525.644784981
4192,337124.278466667
4193,463163.144666667
4194,486525.644784981
4195,347239.3412
4196,345369.654733334
4197,486525.644784981
4198,446018.754
4199,336072.7587
4200,517317.141533333
4201,133156.391933333
4202,313289.478833333
4203,546003.1097
4204,486525.644784981
4205,170147.2155
4206,186255.7636
4207,156967.4432
4208,218691.0597
4209,223294.6928
4210,231131.877666667
4211,486525.644784981
4212,505807.342866667
4213,310910.924066667
4214,217523.3842
4215,271248.7789
4216,486525.644784981
4217,354931.917533333
4218,486525.644784981
4219,553164.685766667
4220,253889.7554
4221,466985.589233333
4222,217213.66
4223,1283282.07083333
4224,112573.9927
4225,133989.1166
4226,375732.298566667
4227,486525.644784981
4228,294164.566866667
4229,486525.644784981
4230,486525.644784981
4231,143795.0515
4232,231844.130433333
4233,462238.629366667
4234,266171.763733333
4235,486525.644784981
4236,484977.8319
4237,558146.221233333
4238,242921.047333333
4239,138128.447433333
4240,294212.395
4241,432534.835266667
4242,486525.644784981
4243,152942.104866667
4244,169883.981933333
4245,1110575.74293333
4246,387845.1481
4247,36216.6428333333
4248,248773.3884
4249,486525.644784981
4250,486525.644784981
4251,125566.102566667
4252,265947.688466667
4253,721918.0912
4254,556896.880933334
4255,479156.6742
4256,283326.442666667
4257,252727.2478
4258,363748.792133333
4259,168378.8959
4260,236867.353
4261,546191.629333333
4262,636264.705033334
4263,1171740.98
4264,509078.592933333
4265,335610.874366667
4266,238458.819433333
4267,1711178.41086667
4268,486525.644784981
4269,405376.960166667
4270,239924.685433333
4271,486525.644784981
4272,1019251.169
4273,1290553.3878
4274,193815.0733
4275,206991.226933333
4276,761474.147933334
4277,121331.856533333
4278,218852.832333333
4279,335025.648966667
4280,378724.021166667
4281,556629.5513
4282,486525.644784981
4283,269591.159366667
4284,486525.644784981
4285,238010.301866667
4286,419377.557133333
4287,332269.774866667
4288,79544.7826
4289,1112197.43146667
4290,352352.797633333
4291,300783.4526
4292,242527.8273
4293,341931.702133333
4294,486525.644784981
4295,855057.409533333
4296,430605.587133334
4297,227399.0754
4298,247327.223233333
4299,580774.1134
4300,206253.089133333
4301,300954.625833333
4302,1617819.64526667
4303,735606.8438
4304,239087.517666667
4305,518397.040366667
4306,109214.374366667
4307,486525.644784981
4308,456113.981666667
4309,225942.334533333
4310,125763.711766667
4311,280497.8411
4312,282955.5444
4313,462340.981666667
4314,285973.449533333
4315,348585.3353
4316,473466.976266667
4317,566187.769566667
4318,443163.662633333
4319,388254.345066667
4320,1568986.25376667
4321,810954.386233334
4322,184672.822966667
4323,423603.159133333
4324,411635.180033333
4325,1072176.64363333
4326,378207.356966667
4327,348141.583966667
4328,486525.644784981
4329,239668.262866667
4330,573320.008533333
4331,194374.221266667
4332,309087.5161
4333,176835.925833333
4334,771874.478366666
4335,486525.644784981
4336,486525.644784981
4337,1246348.6935
4338,233077.625933333
4339,337311.8524
4340,486525.644784981
4341,486525.644784981
4342,1094892.09923333
4343,75999.7668
4344,547800.8802
4345,385880.713166667
4346,486525.644784981
4347,718838.274233333
4348,296647.679233333
4349,1044490.5827
4350,229498.881033333
4351,486525.644784981
4352,486525.644784981
4353,148996.922
4354,276189.665233333
4355,486525.644784981
4356,486525.644784981
4357,297642.820566667
4358,425467.903533333
4359,567251.2781
4360,337518.1857
4361,486525.644784981
4362,972160.869933333
4363,524241.166133333
4364,102636.356066667
4365,586329.765033334
4366,367938.451766667
4367,305039.711433333
4368,398035.841233333
4369,486525.644784981
4370,149273.351266667
4371,167348.3409
4372,1174941.5577
4373,127665.927766667
4374,447759.7307
4375,379716.449866667
4376,486525.644784981
4377,2646565.5294
4378,370895.617066667
4379,256681.188733333
4380,285623.685666667
4381,140096.9178
4382,625478.585666667
4383,350962.017266667
4384,580494.417
4385,50090.8544
4386,625423.642266667
4387,607633.948166667
4388,716335.467633334
4389,670238.2516
4390,319509.826233333
4391,212608.889
4392,451535.582866667
4393,190116.179
4394,369937.8184
4395,607689.6259
4396,194918.1071
4397,486525.644784981
4398,362673.053033333
4399,231464.9456
4400,200988.020566667
4401,205450.201066667
4402,380456.047933333
4403,1192346.8542
4404,310860.9889
4405,364546.249766667
4406,1142366.54193333
4407,489199.1095
4408,653970.034166666
4409,718144.814733333
4410,2616891.48013333
4411,486525.644784981
4412,681709.801866666
4413,113446.601166667
4414,624896.443866667
4415,970912.089966666
4416,486525.644784981
4417,88125.6457
4418,473652.9168
4419,486525.644784981
4420,125839.171366667
4421,349750.6434
4422,270519.1684
4423,370608.571666667
4424,254936.945633333
4425,1096597.59043333
4426,1106158.43663333
4427,505912.403766667
4428,101571.706666667
4429,470798.958633333
4430,519168.851766667
4431,442152.0674
4432,1442708.82333333
4433,216536.663833333
4434,296612.701833333
4435,723043.021033333
4436,84625.6841333334
4437,1537472.95133333
4438,486525.644784981
4439,541957.256566667
4440,486525.644784981
4441,500632.161366667
4442,230440.1107
4443,1247356.17246667
4444,486525.644784981
4445,300895.489366667
4446,523322.453033333
4447,486525.644784981
4448,684194.7225
4449,178562.919633333
4450,486525.644784981
4451,415997.1097
4452,153353.741633333
4453,1270203.19573333
4454,419914.439466667
4455,486525.644784981
4456,145844.665333333
4457,3577367.83213333
4458,317436.526533333
4459,3205516.04313333
4460,1309611.71346667
4461,136867.301566667
4462,486525.644784981
4463,272798.053966667
4464,351584.153766667
4465,570696.2229
4466,188863.735466667
4467,486525.644784981
4468,325938.095633333
4469,266312.960433333
4470,353414.418766667
4471,601157.369766667
4472,80941.0678666667
4473,1131356.97893333
4474,649118.990266667
4475,2452537.93773333
4476,705326.7981
4477,363712.294266667
4478,376474.206666667
4479,586137.540833333
4480,662819.618166666
4481,1012045.335
4482,333808.091
4483,406010.331433333
4484,1024976.11973333
4485,414156.184933333
4486,88394.0441333333
4487,1283097.5286
4488,963865.833266667
4489,344498.1574
4490,268050.667866667
4491,486525.644784981
4492,1129879.099
4493,486525.644784981
4494,74537.1481
4495,411856.8614
4496,411878.739266667
4497,1190404.49643333
4498,157262.418333333
4499,254277.615933333
4500,221998.696933333
4501,871374.987866666
4502,511631.47
4503,852943.0104
4504,486525.644784981
4505,493045.6041
4506,316214.3339
4507,368363.068566667
4508,176181.1319
4509,214586.109066667
4510,244257.983633333
4511,354635.565066667
4512,424855.8951
4513,150999.591933333
4514,613403.864733333
4515,486525.644784981
4516,158057.960733333
4517,179816.955166667
4518,183486.0928
4519,2088803.4574
4520,135333.554133333
4521,422675.0957
4522,486525.644784981
4523,642006.552166667
4524,622446.344233334
4525,420980.095466667
4526,486525.644784981
4527,149050.945066667
4528,389601.1117
4529,70924.8898333333
4530,316022.532133333
