ID,Education,Marital_Status,Income,Kidhome,Teenhome,Parent?,Dt_Customer,Month Joined,Year Joined,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Accepted or Not,Complain,Z_CostContact,Z_Revenue,Response,Age,AgeGroup,index,Frequency,Recency,Monetary,Cluster,R,F,M,RFM_SCORE,Segment
4767,2n Cycle,Married,70924.0,0,0,0,07-04-2014,4,2014,635,114,254,132,152,76,1,6,6,7,3,0,0,1,0,0,1,0,3,11,0,49,41-50,476,20,41,1363,1,3,4,5,345,345
6384,Graduation,Divorced,71022.0,0,1,1,11-02-2014,2,2014,909,12,278,0,12,242,3,5,2,11,8,1,0,0,0,0,1,0,3,11,0,36,31-40,477,21,30,1453,1,4,4,5,445,445
7875,Graduation,Married,72025.0,0,0,0,29-04-2014,4,2014,967,0,617,43,50,0,1,4,8,13,2,0,1,1,1,0,1,0,3,11,1,65,61-70,478,26,46,1677,1,3,5,5,355,355
7321,Graduation,Together,76081.0,0,0,0,23-05-2014,5,2014,292,30,415,63,33,200,1,4,5,4,2,0,0,0,1,0,1,0,3,11,0,52,51-60,479,14,85,1033,2,1,3,4,134,134
2666,Master,Married,76234.0,0,1,1,06-02-2014,2,2014,519,50,167,130,0,41,1,8,3,11,3,0,1,0,0,0,1,0,3,11,0,42,41-50,480,23,21,907,2,4,5,4,454,454
9206,Graduation,Together,77382.0,0,1,1,07-01-2014,1,2014,491,48,231,112,105,134,2,5,7,12,1,0,0,1,0,0,1,0,3,11,0,46,41-50,481,26,36,1121,2,4,5,4,454,454
6963,Graduation,Single,77457.0,0,0,0,05-03-2014,3,2014,675,11,400,15,45,11,1,2,5,10,1,0,0,1,0,0,1,0,3,11,0,67,61-70,482,18,85,1157,2,1,4,4,144,144
7059,Graduation,Married,80124.0,0,0,0,26-06-2014,6,2014,483,84,398,205,84,241,1,3,7,8,1,1,0,0,0,0,1,0,3,11,0,51,51-60,483,19,47,1495,1,3,4,5,345,345
5067,Graduation,Together,80134.0,0,0,0,14-02-2014,2,2014,966,26,282,52,26,26,1,2,7,11,5,0,1,1,1,1,1,0,3,11,0,20,21-30,484,21,11,1378,1,5,4,5,545,545
4310,Graduation,Married,80589.0,0,0,0,22-01-2014,1,2014,507,93,520,242,40,26,1,5,10,5,1,0,0,0,1,0,1,0,3,11,1,70,71-80,485,21,25,1428,1,4,4,5,445,445
2225,Graduation,Divorced,82582.0,0,0,0,07-06-2014,6,2014,510,120,550,156,40,241,1,4,9,7,1,1,0,0,1,0,1,0,3,11,1,37,31-40,486,21,54,1617,1,3,4,5,345,345
8029,Master,Single,90247.0,0,0,0,29-04-2014,4,2014,1184,32,352,21,16,16,1,3,4,7,1,0,1,1,1,0,1,0,3,11,1,26,21-30,487,15,27,1621,1,4,3,5,435,435
9725,PhD,Together,28764.0,1,1,1,05-06-2014,6,2014,8,0,3,0,0,1,1,1,0,2,8,1,0,0,0,0,1,0,3,11,0,48,41-50,488,4,16,12,0,5,1,1,511,"New Customers - Low recency, frequent, and low spenders"
2055,PhD,Divorced,35860.0,1,1,1,19-05-2014,5,2014,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,1,0,3,11,0,41,41-50,489,6,37,49,0,4,1,1,411,411
5121,Graduation,Single,56628.0,0,1,1,21-03-2014,3,2014,479,5,82,7,17,171,2,7,6,5,5,1,0,0,0,0,1,0,3,11,0,37,31-40,490,20,30,761,2,4,4,4,444,"Balanced Value Customers - Moderate in recency, frequency, and monetary"
3267,Master,Together,57288.0,0,1,1,25-06-2014,6,2014,527,0,21,0,0,60,3,8,1,8,6,0,1,0,0,0,1,0,3,11,0,51,51-60,491,20,27,608,2,4,4,3,443,443
8233,Master,Widow,64866.0,0,1,1,26-01-2014,1,2014,508,5,21,7,5,10,4,7,3,7,5,0,1,0,0,0,1,0,3,11,0,64,61-70,492,21,9,556,2,5,4,3,543,543
10767,PhD,Together,77845.0,0,0,0,16-05-2014,5,2014,760,40,480,0,40,26,1,3,5,12,1,0,0,1,1,0,1,0,3,11,0,25,21-30,493,21,40,1346,1,3,4,5,345,345
3711,Master,Married,80184.0,0,0,0,01-03-2014,3,2014,1035,134,670,25,38,0,1,6,3,10,3,0,0,1,1,0,1,0,3,11,0,70,71-80,494,20,19,1902,1,5,4,5,545,545
8931,Graduation,Together,83033.0,1,0,1,18-05-2014,5,2014,812,99,431,237,149,33,1,11,4,10,5,0,0,0,1,0,1,0,3,11,0,28,21-30,495,26,82,1761,1,1,5,5,155,"Low Frequency but High Spend Customers - Low recency, infrequent, but high spenders"
477,Graduation,Married,83512.0,0,0,0,17-06-2014,6,2014,1060,61,835,80,20,101,1,4,7,10,1,1,0,1,1,1,1,0,3,11,1,28,21-30,496,22,31,2157,1,4,4,5,445,445
10164,Graduation,Single,94472.0,0,1,1,03-04-2014,4,2014,1017,33,417,108,100,16,1,5,5,5,5,0,1,1,0,0,1,0,3,11,0,56,51-60,497,16,75,1691,1,2,3,5,235,235
6815,2n Cycle,Married,96547.0,0,0,0,23-05-2014,5,2014,448,21,125,52,101,62,0,7,6,8,2,1,0,1,1,0,1,0,3,11,1,34,31-40,498,21,4,809,2,5,4,4,544,544
10617,Master,Divorced,10979.0,0,0,0,22-05-2014,5,2014,8,4,10,2,2,4,2,3,0,3,5,0,0,0,0,0,0,0,3,11,0,25,21-30,499,8,34,30,0,4,2,1,421,421
9617,Graduation,Single,15033.0,0,0,0,16-04-2014,4,2014,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,0,3,11,0,63,61-70,500,5,37,19,0,4,1,1,411,411
4961,Master,Together,21255.0,1,0,1,21-01-2014,1,2014,29,0,25,2,2,3,4,2,1,4,4,0,0,0,0,0,0,0,3,11,0,40,41-50,501,11,56,61,0,3,2,2,322,"Frequent but Low Value Customers - High recency, frequent, but low spenders"
8182,Graduation,Married,23228.0,1,0,1,05-01-2014,1,2014,53,3,49,7,4,5,4,3,0,4,8,0,0,0,0,0,0,0,3,11,0,30,31-40,502,11,91,121,0,1,2,2,122,122
11188,Graduation,Together,26091.0,1,1,1,25-02-2014,2,2014,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,0,3,11,0,57,51-60,503,9,84,89,0,1,2,2,122,122
2589,Graduation,Divorced,26759.0,1,0,1,07-02-2014,2,2014,25,3,16,8,5,2,2,2,1,3,6,0,0,0,0,0,0,0,3,11,0,42,41-50,504,8,65,59,0,2,2,2,222,222
11092,Graduation,Married,27116.0,1,1,1,02-03-2014,3,2014,12,1,21,2,2,3,2,2,0,3,7,0,0,0,0,0,0,0,3,11,0,53,51-60,505,7,78,41,0,2,2,1,221,221
9423,Master,Married,32765.0,1,0,1,23-02-2014,2,2014,13,3,17,7,3,3,2,2,0,4,5,0,0,0,0,0,0,0,3,11,0,35,31-40,506,8,49,46,0,3,2,1,321,321
8230,Graduation,Married,33228.0,1,0,1,23-01-2014,1,2014,22,2,31,7,4,5,1,2,0,3,7,0,0,0,0,0,0,0,3,11,0,34,31-40,507,6,28,71,0,4,1,2,412,412
453,PhD,Widow,35340.0,1,1,1,29-06-2014,6,2014,27,0,12,0,1,5,2,2,0,3,5,0,0,0,0,0,0,0,3,11,0,58,51-60,508,7,1,45,0,5,2,1,521,521
9289,Graduation,Married,36781.0,1,0,1,10-04-2014,4,2014,29,1,17,0,3,13,1,2,1,2,8,0,0,0,0,0,0,0,3,11,1,35,31-40,509,6,16,63,0,5,1,2,512,512
1250,Graduation,Single,37697.0,1,0,1,07-02-2014,2,2014,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,0,3,11,0,38,31-40,510,7,82,84,0,1,2,2,122,122
3565,Master,Married,38452.0,1,1,1,30-03-2014,3,2014,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,0,3,11,0,59,51-60,511,9,62,72,0,2,2,2,222,222
7196,PhD,Married,41145.0,1,1,1,08-02-2014,2,2014,9,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,0,3,11,0,64,61-70,512,4,20,13,0,4,1,1,411,411
4200,Master,Married,44159.0,1,0,1,17-06-2014,6,2014,167,2,62,24,13,7,4,4,1,6,5,0,0,0,0,0,0,0,3,11,0,44,41-50,513,15,85,275,0,1,3,3,133,133
5156,2n Cycle,Married,62466.0,0,1,1,15-01-2014,1,2014,129,129,259,168,121,83,5,6,3,12,4,0,0,0,0,0,0,0,3,11,0,44,41-50,514,26,13,889,2,5,5,4,554,554
7646,Graduation,Single,64449.0,1,0,1,18-02-2014,2,2014,218,63,282,137,35,70,4,5,3,12,4,0,0,0,0,0,0,0,3,11,0,25,21-30,515,24,70,805,2,2,5,4,254,254
4047,PhD,Married,65324.0,0,1,1,11-01-2014,1,2014,384,0,102,21,32,5,3,6,2,9,4,0,0,0,0,0,0,0,3,11,0,60,61-70,516,20,0,544,2,5,4,3,543,543
6722,PhD,Married,70421.0,0,1,1,28-06-2014,6,2014,479,28,136,75,14,35,3,10,3,7,6,0,0,0,0,0,0,0,3,11,0,60,61-70,517,23,98,767,2,1,5,4,154,154
7683,Master,Married,70777.0,0,1,1,25-02-2014,2,2014,554,35,113,0,7,78,3,5,3,12,3,0,0,0,0,0,0,0,3,11,0,46,41-50,518,23,80,787,2,1,5,4,154,154
10548,Graduation,Single,71163.0,0,0,0,09-03-2014,3,2014,283,17,372,138,106,44,1,3,8,12,1,0,0,0,0,0,0,0,3,11,0,19,0-20,519,24,30,960,2,4,5,4,454,454
810,Graduation,Married,74190.0,0,1,1,12-05-2014,5,2014,151,81,86,168,91,64,2,4,2,11,2,0,0,0,0,0,0,0,3,11,0,39,31-40,520,19,49,641,2,3,4,4,344,344
4390,Graduation,Together,75315.0,0,1,1,15-04-2014,4,2014,459,15,171,142,23,31,2,5,4,12,2,0,0,0,0,0,0,0,3,11,0,60,61-70,521,23,14,841,2,5,5,4,554,554
10925,Graduation,Married,76630.0,0,0,0,14-01-2014,1,2014,255,31,446,40,56,175,1,3,10,11,1,0,0,0,0,0,0,0,3,11,0,31,31-40,522,25,93,1003,2,1,5,4,154,154
4790,Graduation,Divorced,79803.0,0,1,1,02-06-2014,6,2014,574,8,216,21,16,33,1,4,3,5,1,0,0,0,0,0,0,0,3,11,0,56,51-60,523,13,54,868,2,3,3,4,334,334
10955,Graduation,Widow,85620.0,0,0,0,07-01-2014,1,2014,416,46,925,60,107,46,1,3,6,4,1,0,0,0,0,0,0,0,3,11,1,50,51-60,524,14,68,1600,1,2,3,5,235,235
4619,PhD,Single,113734.0,0,0,0,28-05-2014,5,2014,6,2,3,1,262,3,0,27,0,0,1,0,0,0,0,0,0,0,3,11,0,69,61-70,525,27,9,277,0,5,5,3,553,553
4333,Graduation,Together,32144.0,1,1,1,23-03-2014,3,2014,41,0,10,0,0,3,4,2,1,3,7,0,1,0,0,0,1,0,3,11,0,60,61-70,526,10,76,54,0,2,2,1,221,221
5493,Graduation,Married,39356.0,1,1,1,19-03-2014,3,2014,15,0,2,0,0,6,1,1,0,2,6,1,0,0,0,0,1,0,3,11,0,38,31-40,527,4,21,23,0,4,1,1,411,411
9386,Graduation,Together,50127.0,0,1,1,29-05-2014,5,2014,274,0,21,4,6,15,1,5,1,6,6,0,1,0,0,0,1,0,3,11,0,52,51-60,528,13,88,320,0,1,3,3,133,133
2532,Master,Single,73454.0,0,0,0,01-03-2014,3,2014,982,73,351,56,14,175,1,2,4,6,5,1,0,0,0,0,1,0,3,11,0,27,21-30,529,13,95,1651,1,1,3,5,135,"Promising Customers - High recency, moderate frequency, and low spenders"
1020,Graduation,Married,79593.0,0,0,0,12-05-2014,5,2014,350,60,568,110,133,145,1,5,6,7,2,0,0,1,0,0,1,0,3,11,0,41,41-50,530,19,70,1366,1,2,4,5,245,245
4331,Master,Together,85738.0,0,0,0,23-01-2014,1,2014,913,26,376,17,26,13,1,3,6,11,1,0,1,1,0,0,1,0,3,11,0,36,31-40,531,21,41,1371,1,3,4,5,345,345
1340,Graduation,Married,92910.0,0,0,0,24-04-2014,4,2014,551,137,792,179,103,33,1,6,7,13,1,0,1,1,1,0,1,0,3,11,0,28,21-30,532,27,42,1795,1,3,5,5,355,355
1839,Graduation,Single,43322.0,0,0,0,21-04-2014,4,2014,56,7,48,10,2,18,1,3,0,4,7,0,0,0,0,0,0,0,3,11,0,40,41-50,533,8,25,141,0,4,2,2,422,422
1640,Graduation,Divorced,64587.0,1,1,1,22-06-2014,6,2014,66,0,16,0,6,20,2,1,1,4,3,0,0,0,0,0,0,0,3,11,0,60,61-70,534,8,49,108,0,3,2,2,322,"Frequent but Low Value Customers - High recency, frequent, but low spenders"
5303,PhD,Together,79632.0,0,0,0,08-04-2014,4,2014,471,0,510,99,21,12,1,6,4,9,2,0,0,0,0,0,0,0,3,11,0,40,41-50,535,20,42,1113,2,3,4,4,344,344
9671,Graduation,Married,19514.0,1,1,1,26-01-2014,1,2014,14,3,21,2,1,28,4,3,1,2,8,1,0,0,0,0,1,0,3,11,1,46,41-50,536,10,47,69,0,3,2,2,322,"Frequent but Low Value Customers - High recency, frequent, but low spenders"
10846,Master,Married,43783.0,1,0,1,29-05-2014,5,2014,327,9,125,25,4,139,6,7,1,8,7,1,0,0,0,0,1,0,3,11,0,36,31-40,537,22,22,629,2,4,4,3,443,443
1992,Graduation,Married,60597.0,0,1,1,01-01-2014,1,2014,522,0,257,32,16,66,4,2,2,8,7,0,0,0,1,0,1,0,3,11,1,50,51-60,538,16,2,893,2,5,3,4,534,534
8315,Graduation,Single,34824.0,0,0,0,26-03-2014,3,2014,4,2,11,2,0,4,1,1,0,2,6,0,0,0,0,0,0,0,3,11,0,19,0-20,539,4,65,23,0,2,1,1,211,Medium Value Customers - Moderately valuable with high recency
4084,Graduation,Together,60934.0,0,1,1,17-01-2014,1,2014,224,155,155,192,93,54,2,6,4,11,4,0,0,0,0,0,0,0,3,11,0,39,31-40,540,23,41,873,2,3,5,4,354,354
8397,Graduation,Married,44689.0,1,1,1,10-01-2014,1,2014,18,0,5,0,0,11,2,1,1,2,7,1,0,0,0,0,1,0,3,11,0,63,61-70,541,6,82,34,0,1,1,1,111,"VIP Customers - Highly valuable, frequent, and big spenders"
3182,PhD,Single,46854.0,1,1,1,31-03-2014,3,2014,96,1,79,7,1,79,6,5,1,3,8,1,0,0,0,0,1,0,3,11,1,41,41-50,542,15,81,263,0,1,3,3,133,133
4452,Graduation,Single,50388.0,0,1,1,28-05-2014,5,2014,292,6,37,0,3,34,4,6,1,6,7,0,1,0,1,0,1,0,3,11,1,57,51-60,543,17,3,372,0,5,3,3,533,"Potential High Value Customers - Moderate recency, frequent, and high spenders"
6387,PhD,Together,52190.0,1,1,1,08-05-2014,5,2014,42,0,17,0,0,18,3,2,1,3,5,1,0,0,0,0,1,0,3,11,0,38,31-40,544,9,39,77,0,4,2,2,422,422
9559,PhD,Married,57072.0,0,1,1,24-01-2014,1,2014,944,0,60,0,0,30,2,7,5,13,5,1,0,0,0,0,1,0,3,11,0,53,51-60,545,27,79,1034,2,2,5,4,254,254
4286,PhD,Single,57642.0,0,1,1,09-01-2014,1,2014,580,6,58,8,0,27,3,7,6,6,4,1,0,0,0,0,1,0,3,11,0,44,41-50,546,22,24,679,2,4,4,4,444,"Balanced Value Customers - Moderate in recency, frequency, and monetary"
9353,Graduation,Single,62450.0,0,1,1,06-01-2014,1,2014,515,47,267,62,66,38,2,5,5,4,3,0,1,0,0,0,1,0,3,11,0,55,51-60,547,16,61,995,2,2,3,4,234,234
3643,Master,Married,63206.0,0,0,0,20-03-2014,3,2014,750,8,125,11,8,26,1,4,3,6,2,0,0,1,0,0,1,0,3,11,0,40,41-50,548,14,65,928,2,2,3,4,234,234
10833,Graduation,Married,65106.0,0,1,1,24-05-2014,5,2014,790,19,133,12,0,19,3,8,3,13,6,0,1,0,0,0,1,0,3,11,0,39,31-40,549,27,55,973,2,3,5,4,354,354
9362,Graduation,Single,69263.0,0,1,1,05-03-2014,3,2014,492,5,32,13,5,21,1,9,1,7,6,0,1,0,0,0,1,0,3,11,0,49,41-50,550,18,14,568,2,5,4,3,543,543
6931,Graduation,Divorced,76982.0,0,0,0,15-02-2014,2,2014,464,151,292,65,60,30,1,8,3,4,4,0,0,1,0,0,1,0,3,11,1,47,41-50,551,16,19,1062,2,5,3,4,534,534
8093,Master,Married,79734.0,0,0,0,28-06-2014,6,2014,572,8,232,23,62,17,1,4,3,6,1,0,0,0,1,0,1,0,3,11,0,45,41-50,552,14,72,914,2,2,3,4,234,234
6036,Master,Together,89120.0,0,0,0,17-03-2014,3,2014,1168,92,408,72,129,55,1,5,6,7,1,0,0,1,0,0,1,0,3,11,0,55,51-60,553,19,78,1924,1,2,4,5,245,245
5350,Master,Single,90638.0,0,0,0,13-02-2014,2,2014,1156,120,915,94,144,96,1,3,4,10,1,0,0,1,0,0,1,0,3,11,1,23,21-30,554,18,29,2525,1,4,4,5,445,445
3623,Graduation,Together,21675.0,1,0,1,11-06-2014,6,2014,4,0,16,17,4,4,3,4,0,3,7,0,0,0,0,0,0,0,3,11,0,38,31-40,555,10,55,45,0,3,2,1,321,321
3790,Graduation,Together,34633.0,2,1,1,23-01-2014,1,2014,8,1,5,0,0,1,1,1,0,2,6,0,0,0,0,0,0,0,3,11,0,58,51-60,556,4,31,15,0,4,1,1,411,411
3706,Graduation,Single,28647.0,1,0,1,21-08-2013,8,2013,19,8,29,0,12,26,1,2,2,2,7,1,0,0,0,0,1,0,3,11,1,36,31-40,557,7,54,94,0,3,2,2,322,"Frequent but Low Value Customers - High recency, frequent, but low spenders"
9262,2n Cycle,Together,32414.0,0,0,0,04-07-2013,7,2013,20,6,5,0,9,12,1,1,0,3,7,1,0,0,0,0,1,0,3,11,0,30,31-40,558,5,11,52,0,5,1,1,511,"New Customers - Low recency, frequent, and low spenders"
5644,Graduation,Together,42213.0,0,1,1,12-10-2013,10,2013,309,3,24,4,3,20,2,5,1,7,7,0,1,0,0,0,1,0,3,11,0,57,51-60,559,15,96,363,0,1,3,3,133,133
10722,Graduation,Together,55593.0,0,1,1,21-08-2013,8,2013,293,8,124,11,4,106,2,6,6,3,6,1,0,0,0,0,1,0,3,11,0,41,41-50,560,17,63,546,2,2,3,3,233,233
8132,PhD,Married,60631.0,1,1,1,05-04-2013,4,2013,565,6,65,0,6,19,5,9,2,8,7,0,1,0,0,0,1,0,3,11,0,39,31-40,561,24,88,661,2,1,5,4,154,154
9606,PhD,Married,69969.0,0,0,0,27-08-2013,8,2013,882,29,514,38,29,44,1,4,2,6,3,0,0,1,1,0,1,0,3,11,1,49,41-50,562,13,64,1536,1,2,3,5,235,235
3139,2n Cycle,Single,74116.0,0,0,0,30-12-2013,12,2013,871,111,704,145,55,166,1,4,4,10,2,0,1,0,0,0,1,0,3,11,0,32,31-40,563,19,53,2052,1,3,4,5,345,345
4127,PhD,Married,77766.0,0,1,1,22-02-2013,2,2013,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,1,0,3,11,1,47,41-50,564,34,97,1529,1,1,5,5,155,"Low Frequency but High Spend Customers - Low recency, infrequent, but high spenders"
3690,Master,Married,80141.0,0,0,0,11-01-2013,1,2013,1184,102,673,52,40,40,1,7,4,10,6,0,0,1,0,0,1,0,3,11,1,28,21-30,565,22,20,2091,1,4,4,5,445,445
4789,Graduation,Together,80812.0,0,0,0,17-09-2013,9,2013,769,22,500,210,143,33,1,4,8,5,2,1,0,1,1,0,1,0,3,11,0,61,61-70,566,18,95,1677,1,1,4,5,145,145
1509,PhD,Together,84460.0,0,0,0,04-01-2013,1,2013,152,27,103,106,54,81,0,9,9,4,5,0,1,1,1,1,1,0,3,11,1,56,51-60,567,22,80,523,0,1,4,3,143,143
10742,PhD,Married,86580.0,0,0,0,27-02-2013,2,2013,532,21,127,26,20,20,0,4,2,5,1,0,0,1,0,0,1,0,3,11,0,31,31-40,568,11,72,746,2,2,2,4,224,224
6024,Graduation,Together,94384.0,0,0,0,04-03-2013,3,2013,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,1,0,3,11,1,61,61-70,569,18,62,2302,1,2,4,5,245,245
10089,Graduation,Divorced,102692.0,0,0,0,05-04-2013,4,2013,168,148,444,32,172,148,1,6,9,13,2,0,1,1,1,1,1,0,3,11,1,40,41-50,570,29,5,1112,2,5,5,4,554,554
5376,Graduation,Married,2447.0,1,0,1,06-01-2013,1,2013,1,1,1725,1,1,1,15,0,28,0,1,0,0,0,0,0,0,0,3,11,0,35,31-40,571,43,42,1730,1,3,5,5,355,355
6347,Basic,Single,15862.0,1,0,1,27-06-2013,6,2013,1,1,4,11,9,10,1,1,0,3,8,0,0,0,0,0,0,0,3,11,0,35,31-40,572,5,26,36,0,4,1,1,411,411
7235,2n Cycle,Married,17003.0,1,0,1,09-12-2013,12,2013,2,5,12,4,8,7,3,2,0,4,5,0,0,0,0,0,0,0,3,11,0,39,31-40,573,9,37,38,0,4,2,1,421,421
6742,Graduation,Married,17688.0,1,0,1,13-01-2013,1,2013,2,2,1,3,1,2,1,1,0,2,8,0,0,0,0,0,0,1,3,11,0,35,31-40,574,4,82,11,0,1,1,1,111,"VIP Customers - Highly valuable, frequent, and big spenders"
11114,Graduation,Together,19656.0,1,0,1,08-02-2013,2,2013,25,4,9,6,8,32,3,2,1,3,7,0,0,0,0,0,0,0,3,11,0,44,41-50,575,9,94,84,0,1,2,2,122,122
1987,Basic,Single,21063.0,1,0,1,25-09-2013,9,2013,1,10,11,19,3,15,2,2,0,3,6,0,0,0,0,0,0,0,3,11,0,27,21-30,576,7,34,59,0,4,2,2,422,422
905,Graduation,Divorced,21846.0,1,0,1,22-10-2013,10,2013,7,17,18,6,10,26,4,4,0,3,8,0,0,0,0,0,0,0,3,11,0,28,21-30,577,11,38,84,0,4,2,2,422,422
10207,Graduation,Together,22775.0,1,0,1,19-06-2013,6,2013,5,1,8,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,3,11,0,36,31-40,578,4,40,15,0,3,1,1,311,"Potential Promising Customers - Moderate recency, frequent, and low spenders"
9672,2n Cycle,Married,23162.0,1,1,1,21-12-2013,12,2013,8,3,9,19,4,22,3,1,1,3,6,0,0,0,0,0,0,0,3,11,0,44,41-50,579,8,82,65,0,1,2,2,122,122
10755,2n Cycle,Married,23718.0,1,0,1,02-09-2013,9,2013,6,3,14,15,7,36,3,3,1,2,7,0,0,0,0,0,0,0,3,11,0,38,31-40,580,9,76,81,0,2,2,2,222,222
2861,Graduation,Single,24072.0,1,0,1,16-04-2013,4,2013,9,1,6,3,0,4,1,1,0,2,8,0,0,0,0,0,0,0,3,11,0,31,31-40,581,4,79,23,0,2,1,1,211,Medium Value Customers - Moderately valuable with high recency
1715,Graduation,Together,25851.0,1,0,1,11-02-2013,2,2013,9,4,18,7,5,5,2,2,0,3,7,0,0,0,0,0,0,0,3,11,0,36,31-40,582,7,45,48,0,3,2,1,321,321
7152,Master,Married,27100.0,1,0,1,05-04-2013,4,2013,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,0,3,11,0,31,31-40,583,5,64,37,0,2,1,1,211,Medium Value Customers - Moderately valuable with high recency
5263,2n Cycle,Married,31056.0,1,0,1,22-01-2013,1,2013,5,10,13,3,8,16,1,1,0,3,8,0,0,0,0,0,0,0,3,11,0,37,31-40,584,5,99,55,0,1,1,1,111,"VIP Customers - Highly valuable, frequent, and big spenders"
6287,Graduation,Together,34728.0,1,0,1,30-07-2013,7,2013,14,0,16,0,0,6,1,1,1,2,6,0,0,0,0,0,0,0,3,11,1,28,21-30,585,5,2,36,0,5,1,1,511,"New Customers - Low recency, frequent, and low spenders"
7124,Graduation,Divorced,36997.0,1,1,1,01-02-2013,2,2013,43,4,12,8,0,27,5,2,1,4,5,0,0,0,0,0,0,0,3,11,0,46,41-50,586,12,72,94,0,2,3,2,232,232
8181,2n Cycle,Single,38593.0,1,0,1,13-09-2013,9,2013,51,12,49,17,24,24,3,4,1,3,8,0,0,0,0,0,0,0,3,11,0,36,31-40,587,11,42,177,0,3,2,2,322,"Frequent but Low Value Customers - High recency, frequent, but low spenders"
3524,Master,Single,39763.0,1,0,1,04-08-2013,8,2013,80,1,60,4,6,16,2,5,1,2,9,0,0,0,0,0,0,0,3,11,1,43,41-50,588,10,9,167,0,5,2,2,522,522
10602,Graduation,Married,39922.0,1,0,1,14-02-2013,2,2013,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0,3,11,0,31,31-40,589,9,30,156,0,4,2,2,422,422
803,Graduation,Together,40521.0,1,1,1,05-04-2013,4,2013,12,0,5,0,0,4,1,0,1,2,5,0,0,0,0,0,0,0,3,11,0,46,41-50,590,4,82,21,0,1,1,1,111,"VIP Customers - Highly valuable, frequent, and big spenders"
5286,Master,Single,41020.0,0,0,0,28-10-2013,10,2013,112,1,54,7,7,36,1,3,2,4,3,0,0,0,0,0,0,0,3,11,0,27,21-30,591,10,68,217,0,2,2,3,223,223
10609,PhD,Married,42769.0,0,1,1,12-10-2013,10,2013,71,0,13,3,1,0,2,1,1,4,4,0,0,0,0,0,0,0,3,11,0,52,51-60,592,8,15,88,0,5,2,2,522,522
10377,Master,Together,46692.0,0,1,1,06-06-2013,6,2013,170,6,97,24,12,88,3,6,1,5,6,0,0,0,0,0,0,0,3,11,0,56,51-60,593,15,37,397,0,4,3,3,433,433
5491,Master,Together,47352.0,0,1,1,11-04-2013,4,2013,172,12,112,8,0,15,4,6,1,5,7,0,0,0,0,0,0,0,3,11,0,63,61-70,594,16,70,319,0,2,3,3,233,233
5863,Graduation,Married,47703.0,0,1,1,29-05-2013,5,2013,359,0,134,13,26,123,4,6,3,8,5,0,0,0,0,0,0,0,3,11,0,61,61-70,595,21,95,655,2,1,4,4,144,144
11031,PhD,Married,48699.0,1,1,1,21-05-2013,5,2013,26,1,10,2,0,1,1,1,0,3,5,0,0,0,0,0,0,0,3,11,0,64,61-70,596,5,90,40,0,1,1,1,111,"VIP Customers - Highly valuable, frequent, and big spenders"
10350,PhD,Married,54432.0,2,1,1,09-05-2013,5,2013,33,0,5,0,0,0,1,1,0,3,4,0,0,0,0,0,0,0,3,11,0,64,61-70,597,5,37,38,0,4,1,1,411,411
1142,PhD,Married,55707.0,0,1,1,22-12-2013,12,2013,208,7,82,30,66,35,2,3,2,9,3,0,0,0,0,0,0,0,3,11,0,61,61-70,598,16,91,428,0,1,3,3,133,133
11096,2n Cycle,Together,57247.0,0,1,1,08-08-2013,8,2013,99,4,32,37,54,6,2,2,1,7,2,0,0,0,0,0,0,0,3,11,0,62,61-70,599,12,50,232,0,3,3,3,333,333
2544,Master,Divorced,57530.0,0,1,1,12-10-2013,10,2013,50,1,27,6,7,1,1,1,1,4,1,0,0,0,0,0,0,0,3,11,0,63,61-70,600,7,68,92,0,2,2,2,222,222
6658,Graduation,Together,59868.0,0,1,1,22-07-2013,7,2013,771,51,154,54,10,154,7,11,2,12,6,0,0,0,0,0,0,0,3,11,0,42,41-50,601,32,37,1194,2,4,5,5,455,455
8026,Graduation,Married,62998.0,0,1,1,30-09-2013,9,2013,120,58,73,65,89,58,5,5,4,5,5,0,0,0,0,0,0,0,3,11,0,62,61-70,602,19,10,463,0,5,4,3,543,543
7488,Master,Single,64191.0,0,1,1,22-01-2013,1,2013,420,15,186,151,38,15,3,5,3,13,3,0,0,0,0,0,0,0,3,11,0,51,51-60,603,24,30,825,2,4,5,4,454,454
